,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,video_title,video_like,video_forward,video_comment,video_user,video_fans,video_whole_like,video_comment_male_rate,video_url,video_comment_female_rate,goods_name,goods_price,goods_money_rate,goods_whole_sale,goods_month_sale,goods_thirty_days_transfer_rate,goods_thirty_days_video_num,goods_thirty_days_recommend_person_num
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,新款涂鸦印花休闲T恤太显瘦了，拍一二二好划算！,65,9,13,思韩欧韩服装,28.2w,47.9w,男 33.33%,https://www.iesdouyin.com/share/video/6848610221573606659/?region=CN&mid=6848610243321629448&u_code=0&titleType=title,66.67% 女,（韩欧飞）夏季新款彩色字母T 拍一发二(上衣+打底裤）,¥59.00,0.00%,2.2万,2.1万,4.31%,157,157
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,这个气垫很好用，视频里小黄车下单59米包邮,7.3w,"1,615","7,875",混血王子卢卡斯（曦卡商贸）,130.6w,"1,862.3w",男 5.24%,https://www.iesdouyin.com/share/video/6851533200297086220/?region=CN&mid=6851533247734631182&u_code=47i1a03h5k7h&titleType=title,94.76% 女,U.YI蘑菇气垫滋养霜,¥59.00,0.00%,2.8万,2.6万,11.25%,1,1
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖#便宜便宜真便宜 #717奇妙好物在这里,2.2w,635,984,苏州厘昉服饰有限公司,9.7w,21.5w,男 6.90%,https://www.iesdouyin.com/share/video/6850310137538710784/?region=CN&mid=6850310128554625806&u_code=0&titleType=title,93.10% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖 #便宜便宜真便宜,1.2w,375,175,苏州厘昉服饰有限公司,9.7w,21.5w,男 2.78%,https://www.iesdouyin.com/share/video/6849468425568275727/?region=CN&mid=6849468340520487693&u_code=0&titleType=title,97.22% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,好卖又做了亲子套装，速干衣摸起来冰冰滑滑的那种，关键是价位便宜#亲子套装 #亲子 #包邮 #套装 #套装穿搭,1.1w,155,206,苏州厘昉服饰有限公司,9.7w,21.5w,男 12.96%,https://www.iesdouyin.com/share/video/6850334842094243087/?region=CN&mid=6850334855880772366&u_code=0&titleType=title,87.04% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖 #便宜便宜真便宜,"3,099",55,118,苏州厘昉服饰有限公司,9.7w,21.5w,男 11.11%,https://www.iesdouyin.com/share/video/6849909670677630223/?region=CN&mid=6849909673932819207&u_code=cgi3kl82cam&titleType=title,88.89% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖 #便宜便宜真便宜,"4,887",136,272,苏州厘昉服饰有限公司,9.7w,21.5w,男 5.17%,https://www.iesdouyin.com/share/video/6849876546098842895/?region=CN&mid=6849876502692416264&u_code=38kma4kgf7b&titleType=title,94.83% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖#便宜便宜真便宜,"1,784",34,80,苏州厘昉服饰有限公司,9.7w,21.5w,男 3.45%,https://www.iesdouyin.com/share/video/6851131030317960448/?region=CN&mid=6851131035762051848&u_code=4f4kmdch9bh&titleType=title,96.55% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,最近特别流行一款的南瓜短袖➕送爆汗裤，你们有了吗，没有看这里呦#短袖 #便宜便宜真便宜,827,15,77,苏州厘昉服饰有限公司,9.7w,21.5w,男 6.45%,https://www.iesdouyin.com/share/video/6849938284957797632/?region=CN&mid=6849938270669671181&u_code=1k70e5d95db4&titleType=title,93.55% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,好卖又做了亲子套装，速干衣摸起来冰冰滑滑的那种，关键是价位便宜#亲子套装 #亲子 #包邮 #套装 #套装穿搭,848,16,29,苏州厘昉服饰有限公司,9.7w,21.5w,男 0.00%,https://www.iesdouyin.com/share/video/6850229892517203215/?region=CN&mid=6850229842747607821&u_code=21cg1ei0b02m&titleType=title,100.00% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
67,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,好卖又做了亲子套装，速干衣摸起来冰冰滑滑的那种，关键是价位便宜#亲子套装 #亲子 #包邮 #套装 #套装穿搭,674,10,15,苏州厘昉服饰有限公司,9.7w,21.5w,男 14.29%,https://www.iesdouyin.com/share/video/6850997075895733519/?region=CN&mid=6850997072443837191&u_code=24lj5aij2h2k&titleType=title,85.71% 女,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
68,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,,,,,,,,,新款涂鸦印花中长款短袖,¥39.00,0.00%,2.6万,2.5万,5.23%,98,98
69,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,#一口解锁暑假快落 #乘风破浪幸盔有你 #洗碗巾 @DOU+小助手 穿的这是什么啊？,2.9w,424,"1,526",义乌市迎莱电子商务,1.8w,5.2w,男 16.20%,https://www.iesdouyin.com/share/video/6849867030795963661/?region=CN&mid=6849867001029937933&u_code=0&titleType=title,83.80% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,#solo出道谁最nata #dou出你的健康范 #厨房用品好物推荐企业号小助手 9.9米40个洗碗棉包柚！,"5,174",125,530,义乌市迎莱电子商务,1.8w,5.2w,男 32.95%,https://www.iesdouyin.com/share/video/6849300713500167424/?region=CN&mid=6849300722920524558&u_code=24lj59153cif&titleType=title,67.05% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,#成长鲜行一步 #一口解锁暑假快落 #姐密妆备好物出道 @DOU+小助手 穿的这是啥啊？,386,4,18,义乌市迎莱电子商务,1.8w,5.2w,男 0.00%,https://www.iesdouyin.com/share/video/6850256672791776520/?region=CN&mid=6850256702865033997&u_code=0&titleType=title,100.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,#solo出道谁最nata #成长鲜行一步 #solo出道谁最nata @DOU+小助手 40个9.9米,261,7,15,义乌市迎莱电子商务,1.8w,5.2w,男 75.00%,https://www.iesdouyin.com/share/video/6850120706043235599/?region=CN&mid=6850120680319552263&u_code=0&titleType=title,25.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,#玛莎拉蒂锋芒玩家 #余杭生活家 #我的财智之选 #洗碗棉 @DOU+小助手 穿的这是什么啊？,51,1,5,义乌市迎莱电子商务,1.8w,5.2w,男 100.00%,https://www.iesdouyin.com/share/video/6851357125009034509/?region=CN&mid=6851357088531876615&u_code=1d1mf25594fe&titleType=title,0.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,#一口解锁暑假快落 #夏天还能这么玩 #洗碗棉 @DOU+小助手 40个洗碗棉9.9米包鱿！,110,4,18,义乌市迎莱电子商务,1.8w,5.2w,男 40.00%,https://www.iesdouyin.com/share/video/6850587583412505869/?region=CN&mid=6850587510364916487&u_code=0&titleType=title,60.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,#一口解锁暑假快落 #夏天还能这么玩 #洗碗巾 @DOU+小助手 穿的这是什么啊？,64,3,0,义乌市迎莱电子商务,1.8w,5.2w,男 %,https://www.iesdouyin.com/share/video/6849946897323396360/?region=CN&mid=6849946898950834958&u_code=0&titleType=title,% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,#玛莎拉蒂锋芒玩家 #宝藏女神驾到 #洗碗棉 #好物推荐 @DOU+小助手 9.9米40个包鱿！,39,0,4,义乌市迎莱电子商务,1.8w,5.2w,男 50.00%,https://www.iesdouyin.com/share/video/6851052628202229006/?region=CN&mid=6851052623798242061&u_code=4fjeflf40eg1&titleType=title,50.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,#一口解锁暑假快落 #姐密妆备好物出道#洗碗神器@DOU+小助手 40个9.9米包鱿！,47,2,2,义乌市迎莱电子商务,1.8w,5.2w,男 0.00%,https://www.iesdouyin.com/share/video/6849816516733472008/?region=CN&mid=6849816339704498957&u_code=0&titleType=title,100.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,#不负吾爱探索x面 #果味相投一起混 #洗碗巾 @DOU+小助手 长的丑也是有好处的，哈哈！,86,1,7,义乌市迎莱电子商务,1.8w,5.2w,男 25.00%,https://www.iesdouyin.com/share/video/6850926549491813647/?region=CN&mid=6850926392431971079&u_code=0&titleType=title,75.00% 女,,,0.00%,3.9万,3.6万,23.88%,26,26
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.0,没有吃过攀枝花的芒果千万不要X评论，今年又多又便宜#717抖音奇妙好物市集,2.9w,305,"3,389",高帽儿（严选）,1.9w,6w,男 70.64%,https://www.iesdouyin.com/share/video/6851043974833032462/?region=CN&mid=6851043982857161480&u_code=2egb1i306413&titleType=title,29.36% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,三兄弟返乡以后走上了农业这条不归路，看着成熟的果子呀，乐在其中#攀枝花芒果,4.5w,29,904,果园里的战士,1.9w,10.9w,男 20.00%,https://www.iesdouyin.com/share/video/6847037290481503488/?region=CN&mid=6847037307481049863&u_code=0&titleType=title,80.00% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,今年攀枝花芒果大丰收，产地好的果子还有很多，如果你喜欢吃好品质的芒果，来我直播间看看#717奇妙好物在这里,1.8w,180,"1,412",采果队兰妹儿,2.1w,16.7w,男 25.24%,https://www.iesdouyin.com/share/video/6850329415491030280/?region=CN&mid=6850329426640243464&u_code=0&titleType=title,74.76% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,追求品质的同时，也要尊重它的价格，毕竟一分💰一分货，好在攀枝花的芒果，好吃还不桂，一杯奶茶就能换一箱芒果,"1,189",6,195,采果队兰妹儿,2.1w,16.7w,男 37.50%,https://www.iesdouyin.com/share/video/6848872991380573454/?region=CN&mid=6757175013192763394&u_code=0&titleType=title,62.50% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,彩虹芒（吉鲁)最后一周了，喜欢吃的赶紧下单。#717抖音奇妙好物市集,"2,511",12,206,高帽儿（严选）,1.9w,6w,男 62.35%,https://www.iesdouyin.com/share/video/6851029174107393288/?region=CN&mid=6851029179467680519&u_code=1210k6c8dehf&titleType=title,37.65% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,#芒果 #717抖音嗨吃节,"1,003",3,53,东坡鑫玲缘水果,18.4w,72.7w,男 15.00%,https://www.iesdouyin.com/share/video/6850014735056850191/?region=CN&mid=6850015111030344455&u_code=0&titleType=title,85.00% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,彩色的芒果，味道甜，个不大一次能吃好几个，关键核还不大#芒果 #717抖音奇妙好物市集 #水果,720,1,16,高帽儿（严选）,1.9w,6w,男 12.50%,https://www.iesdouyin.com/share/video/6850322845952757006/?region=CN&mid=6850322885366631176&u_code=0&titleType=title,87.50% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,攀枝花彩色芒果成熟了，核小肉厚香甜多汁，十几就可以买一箱了#正在直播,334,1,5,兴国盛世农业,8.4w,37.2w,男 33.33%,https://www.iesdouyin.com/share/video/6849192256239324431/?region=CN&mid=6772406074491291660&u_code=l531dec0899&titleType=title,66.67% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,要颜值，有颜值，要口感有口感的攀枝花芒果！#芒果 #717抖音奇妙好物市集 #水果,281,2,13,高帽儿（严选）,1.9w,6w,男 12.50%,https://www.iesdouyin.com/share/video/6850337147015138567/?region=CN&mid=6850337168211266317&u_code=0&titleType=title,87.50% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,攀枝花的芒果大都不错，这是彩虹芒(吉鲁)，口感很好，很香，就是个头比较小。#717抖音奇妙好物市集,"1,533",5,151,高帽儿（严选）,1.9w,6w,男 21.21%,https://www.iesdouyin.com/share/video/6851372875618864392/?region=CN&mid=6851372859944733454&u_code=1jk5mc2843m8&titleType=title,78.79% 女,【坏果包赔】四川攀枝花新鲜采摘彩色芒果5斤 9斤,¥15.90,26.00%,4.7万,4万,2.61%,"1,156","1,156"
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,#充电宝 #十九块九#四线,2.7w,158,982,壳多多📶,2.7w,133.8w,男 93.18%,https://www.iesdouyin.com/share/video/6851428877374360846/?region=CN&mid=6851428885364476686&u_code=455acm6m8l6f&titleType=title,6.82% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,#充电宝 #十九块九 #四线,1.1w,94,946,壳多多📶,2.7w,133.8w,男 94.48%,https://www.iesdouyin.com/share/video/6849319206572281101/?region=CN&mid=6849319222500444935&u_code=46bhb92ihja2&titleType=title,5.52% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,两万毫安充电宝，这么好用的产品，超优惠#717奇妙好物在这里 @DOU+小助手,218,0,3,明亮视频,3.5w,11.9w,男 100.00%,https://www.iesdouyin.com/share/video/6850699197176450315/?region=CN&mid=6850699241749302023&u_code=0&titleType=title,0.00% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,同款 充电宝二万毫安 旅游必备多功能充电神器,598,5,14,小沈阳@小损样,75.8w,531.3w,男 66.67%,https://www.iesdouyin.com/share/video/6848905098958032142/?region=CN&mid=6848905116242692877&u_code=0&titleType=title,33.33% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,充电宝来了 @小娟表姐,289,5,15,小娟宝贝,8.8w,90.9w,男 100.00%,https://www.iesdouyin.com/share/video/6848847142937742605/?region=CN&mid=6848847245254003463&u_code=0&titleType=title,0.00% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,同款 2万毫安充电宝,465,2,12,小沈阳@小损样,75.8w,531.3w,男 28.57%,https://www.iesdouyin.com/share/video/6847383908758113544/?region=CN&mid=6847383935828216590&u_code=0&titleType=title,71.43% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,老板娘，草率了!#充电宝 #十九块九,52,0,4,夏天的甄选,"2,130","8,426",男 100.00%,https://www.iesdouyin.com/share/video/6851530833283648776/?region=CN&mid=6851530941383396103&u_code=0&titleType=title,0.00% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,领券后19.9,79,0,0,重炮将军,15.3w,22.5w,男 %,https://www.iesdouyin.com/share/video/6849415732703317259/?region=CN&mid=6849415601371302664&u_code=35gi882835k0&titleType=title,% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,#充电宝 #十九块九,42,4,7,夏天的甄选,"2,130","8,426",男 83.33%,https://www.iesdouyin.com/share/video/6850001232350809351/?region=CN&mid=6850001351999376142&u_code=0&titleType=title,16.67% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,视频同款二万毫安充电宝,54,0,0,小损样,4.7w,30.5w,男 %,https://www.iesdouyin.com/share/video/6848858434985626893/?region=CN&mid=6848858445614549774&u_code=0&titleType=title,% 女,充电宝20000毫安自带线三合一超薄大容量小巧便携快充移动电源适用苹果华为小米手机专用石墨1000000超大量烯,¥19.90,30.00%,8.4万,1.8万,3.41%,167,167
99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,集美～仙人掌干子来袭！#仙人掌#超大抱枕#办公室午睡懒人沙发,"1,864",31,95,艾斯德工厂毛绒玩具,12.9w,76w,男 0.00%,https://www.iesdouyin.com/share/video/6847464145948822797/?region=CN&mid=6746156031652514564&u_code=0&titleType=title,100.00% 女,1.2米超大号水果抱枕,¥32.00,0.00%,1.6万,1.3万,1.21%,5,5
100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100大洋在工厂到底能拿到什么？哈哈😄怎样才能让你的男友无意间刷到这条视频呢？#1.2大抱枕#玩具厂,24.3w,"1,650","7,507",艾斯德工厂毛绒玩具,12.9w,76w,男 30.73%,https://www.iesdouyin.com/share/video/6851544566672264462/?region=CN&mid=6851544639191796493&u_code=1210k6c8dehf&titleType=title,69.27% 女,1.2米超大号水果抱枕,¥32.00,0.00%,1.6万,1.3万,1.21%,5,5
101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,抽真空机器每天20个小时不停歇，已经壮烈牺牲了一台🤣🤣#玩具工厂#1.2米大抱枕,"2,460",9,80,艾斯德工厂毛绒玩具,12.9w,76w,男 19.05%,https://www.iesdouyin.com/share/video/6851151597452479757/?region=CN&mid=6813186936321395469&u_code=3i111im6kgl7&titleType=title,80.95% 女,1.2米超大号水果抱枕,¥32.00,0.00%,1.6万,1.3万,1.21%,5,5
102,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,100个钢镚在玩具厂到底能拿到什么？#揭秘玩具工厂#1.2米超大抱枕,4.3w,317,"1,418",艾斯德工厂毛绒玩具,12.9w,76w,男 13.89%,https://www.iesdouyin.com/share/video/6850470152992083208/?region=CN&mid=6850470170880641806&u_code=0&titleType=title,86.11% 女,1.2米超大号水果抱枕,¥32.00,0.00%,1.6万,1.3万,1.21%,5,5
103,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,集美～萝卜干打开是这样滴，记住一定要回家拆快递哦，切勿在车里拆（面包车卡车除外）#大胡萝卜#靠枕,3.3w,144,"1,537",艾斯德工厂毛绒玩具,12.9w,76w,男 6.25%,https://www.iesdouyin.com/share/video/6844743997722791176/?region=CN&mid=6834439406380665607&u_code=0&titleType=title,93.75% 女,1.2米超大号水果抱枕,¥32.00,0.00%,1.6万,1.3万,1.21%,5,5
104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,#717奇妙好物在这里 #热门 #上热门 #直播招募季 @抖音小助手,"1,558",39,97,潭岭电子商务,"4,951",1.8w,男 3.85%,https://www.iesdouyin.com/share/video/6850174846219996420/?region=CN&mid=6822654412289313543&u_code=0&titleType=title,96.15% 女,夏季雪纺衫防晒披肩（48 之内发出）,¥11.80,0.00%,"8,691","8,161",8.92%,26,26
