,Unnamed: 0,bgm,bpm,genre,language,public_time,attitude,emotion,match,like_time,unlike_time,美妆类,服装类,电器数码类,文具玩具图书类,食品类,鞋靴箱包饰品类,其他,医药保健类,家装日用类,filename
10,10,Camila Cabello、Young Thug - Havana,103.359375,Pop,英语,2018-01-12,negative,happy,0,0,0,"[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Camila Cabello、Young Thug - Havana
11,11,DD打D哒 - 哈尼宝贝（纯净版Remix_DD打D哒 Remix）,129.19921875,pop,,,,happy,0,0,0,"[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[21, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]",DD打D哒 - 哈尼宝贝（纯净版Remix_DD打D哒 Remix）
12,12,DJ小鱼儿 - 一生回味一面,95.703125,Pop,国语,2020-03-13,positive,happy,0,0,0,"[9, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[11, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]",DJ小鱼儿 - 一生回味一面
13,13,Ed Sheeran - Shape of You,129.19921875,Pop,英语,2017-03-03,,happy,0,0,0,"[11, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[14, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]",Ed Sheeran - Shape of You
14,14,Fitz & The Tantrums - HandClap,135.99917763157896,Alternative,英语,2016-06-03,positive,happy,0,0,0,"[13, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 1}]","[15, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 1}]",Fitz & The Tantrums - HandClap
15,15,Freedom Plant Music - Colorful World,112.34714673913044,Pop,国语,2015-10-20,negative,happy,0,0,0,"[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[8, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[11, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Freedom Plant Music - Colorful World
16,16,G.E.M.邓紫棋 - 我的秘密,103.359375,Pop,国语,2010-10-29,positive,happy,0,0,0,"[10, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[9, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 1, 'attitude': 1}]","[10, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 2, 'genre': 2, 'attitude': 1}]","[13, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 3, 'genre': 2, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 1, 'attitude': 1}]",G.E.M.邓紫棋 - 我的秘密
17,17,Gibb-Z - My hot girl,135.99917763157896,Pop,国语,2016-08-09,positive,happy,0,0,0,"[10, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[8, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 1, 'attitude': 1}]",Gibb-Z - My hot girl
18,18,Gibb-Z、ICE - 陪着你走,83.35433467741936,Pop,国语,2017-08-10,positive,happy,0,0,0,"[9, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[8, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[11, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]",Gibb-Z、ICE - 陪着你走
19,19,Groove Coverage - She (Radio Edit),103.359375,Dance,英语,2008-03-15,positive,happy,0,0,0,"[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[15, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[16, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[17, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 1}]","[18, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 3, 'genre': 5, 'attitude': 1}]","[14, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 1}]",Groove Coverage - She (Radio Edit)
20,20,Ice Paper - 心如止水,129.19921875,Pop,国语,2019-04-18,positive,happy,0,0,0,"[8, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[10, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]",Ice Paper - 心如止水
21,21,I·D·C - 想对你说情话,99.38401442307692,Rap/HipHop,国语,2018-08-30,negative,happy,0,0,0,"[15, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",I·D·C - 想对你说情话
22,22,i黄小依 - Shy,92.28515625,pop,,,,happy,0,0,0,"[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[24, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[23, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 5, 'attitude': 5}]","[22, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 5, 'attitude': 5}]",i黄小依 - Shy
23,23,Jain - Lil Mama,99.38401442307692,Pop,英语,2015-11-06,negative,happy,0,0,0,"[8, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[13, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 2}]","[9, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 2}]",Jain - Lil Mama
24,24,joysaaaa - 两点半,112.34714673913044,Pop,国语,2019-01-17,positive,happy,0,0,0,"[8, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[10, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[7, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]",joysaaaa - 两点半
25,25,KT、Chiu Chiu - 7538 (Me U-Remix),89.10290948275862,hiphop,,,,happy,0,0,0,"[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[18, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 1, 'attitude': 5}]","[20, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]",KT、Chiu Chiu - 7538 (Me U-Remix)
26,26,Leessang (리쌍) _ Ali (알리) - 내가 웃는게 아니야 (我不是在笑),83.35433467741936,Rap/HipHop,韩语,2005-10-13,negative,happy,0,0,0,"[18, {'language': 5, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 5, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 6, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 5, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[18, {'language': 5, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[19, {'language': 6, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[20, {'language': 6, 'emotion': 1, 'bpm': 3, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[20, {'language': 5, 'emotion': 1, 'bpm': 3, 'public_time': 3, 'genre': 5, 'attitude': 2}]","[18, {'language': 6, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]",Leessang (리쌍) _ Ali (알리) - 내가 웃는게 아니야 (我不是在笑)
27,27,Lil Ghost小鬼 - GOOD NIGHT,78.30255681818181,Rap/HipHop,国语,2018-03-02,negative,happy,0,0,0,"[15, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 3, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[12, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]",Lil Ghost小鬼 - GOOD NIGHT
28,28,Little Mix _ Charlie Puth - Oops,103.359375,Pop,英语,2016-11-18,,happy,0,0,0,"[12, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[14, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[15, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 5}]","[17, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[17, {'language': 4, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 2, 'attitude': 5}]","[13, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 5}]",Little Mix _ Charlie Puth - Oops
29,29,Mark Ronson _ Bruno Mars - Uptown Funk,117.45383522727272,Pop,英语,2015-04-13,positive,happy,0,0,0,"[6, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[10, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[9, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 1, 'attitude': 1}]","[10, {'language': 4, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[11, {'language': 4, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 2, 'attitude': 1}]","[9, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 1, 'attitude': 1}]",Mark Ronson _ Bruno Mars - Uptown Funk
30,30,RADWIMPS - 夢灯籠,172.265625,Soundtrack,日语,2016-08-24,negative,happy,0,0,0,"[17, {'language': 6, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[20, {'language': 6, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[18, {'language': 5, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[19, {'language': 6, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 6, 'attitude': 2}]","[17, {'language': 6, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 4, 'attitude': 2}]","[19, {'language': 5, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 7, 'attitude': 2}]","[16, {'language': 5, 'emotion': 1, 'bpm': 2, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[16, {'language': 6, 'emotion': 1, 'bpm': 1, 'public_time': 1, 'genre': 5, 'attitude': 2}]","[18, {'language': 5, 'emotion': 1, 'bpm': 3, 'public_time': 1, 'genre': 6, 'attitude': 2}]",RADWIMPS - 夢灯籠
31,31,S.H.E - 恋人未满,117.45383522727272,R&B,国语,2001-09-11,negative,happy,0,0,0,"[15, {'language': 3, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[14, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[13, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 2, 'genre': 5, 'attitude': 2}]","[17, {'language': 3, 'emotion': 1, 'bpm': 2, 'public_time': 3, 'genre': 5, 'attitude': 2}]","[14, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 2, 'genre': 5, 'attitude': 2}]",S.H.E - 恋人未满
32,32,Samuel - What Do You Mean#,123.046875,hiphop,,,,happy,0,0,0,"[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[18, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[17, {'language': 1, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 2, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[19, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[17, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 1, 'attitude': 5}]","[19, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 3, 'attitude': 5}]",Samuel - What Do You Mean#
33,33,Taylor Swift - Lover (Live From Paris),67.99958881578948,rock,,,,happy,0,0,0,"[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[20, {'language': 1, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[20, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 4, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 2, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[25, {'language': 2, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 7, 'attitude': 5}]","[23, {'language': 1, 'emotion': 1, 'bpm': 3, 'public_time': 5, 'genre': 6, 'attitude': 5}]","[23, {'language': 2, 'emotion': 1, 'bpm': 1, 'public_time': 5, 'genre': 7, 'attitude': 5}]",Taylor Swift - Lover (Live From Paris)
